2018-10-28,347.6521167357
2018-10-29,360.0450918949
2018-10-30,370.1390268243
2018-10-31,382.964219477
2018-11-01,394.0857693527
2018-11-02,405.3692375509
2018-11-03,417.1246173455
2018-11-04,429.7251842786
2018-11-05,442.6936144642
2018-11-06,452.7055755373
2018-11-07,465.6303654923
2018-11-08,475.7338223395
2018-11-09,486.6555054016
2018-11-10,496.7730844152
2018-11-11,507.6515702354
2018-11-12,520.3192224845
2018-11-13,532.951420617
2018-11-14,543.9658699143
2018-11-15,555.3131698839
2018-11-16,567.6109236415
2018-11-17,578.4850982748
2018-11-18,589.6932962353
2018-11-19,600.5006223015
2018-11-20,611.4406262953
2018-11-21,624.3002103683
2018-11-22,634.5899760177
2018-11-23,645.431543991
2018-11-24,655.5545584749
2018-11-25,666.8115528604
2018-11-26,677.2456584696
2018-11-27,687.6131253052
2018-11-28,700.1450870013
2018-11-29,710.6423388012
2018-11-30,723.2013131235
2018-12-01,735.0637706916
2018-12-02,746.8663991143
2018-12-03,758.0760080818
2018-12-04,769.3497543326
2018-12-05,779.8502815821
2018-12-06,791.7075320043
2018-12-07,802.3660997482
2018-12-08,815.0551714449
2018-12-09,825.9174186904
2018-12-10,837.8838100584
2018-12-11,849.4939132038
2018-12-12,862.4034821103
2018-12-13,873.8692022237
2018-12-14,886.4825763555
2018-12-15,896.7614753547
2018-12-16,906.8386112294
2018-12-17,917.4526547919
2018-12-18,927.47624232
2018-12-19,937.989218814
2018-12-20,950.646026302
2018-12-21,963.045552082
2018-12-22,974.0911486765
2018-12-23,985.501026163
2018-12-24,995.7819547595
2018-12-25,1007.1850381942
2018-12-26,1019.2624843259
2018-12-27,1030.3681900135
2018-12-28,1042.6476017541
2018-12-29,1053.9401162063
2018-12-30,1066.6850823184
2018-12-31,1077.6127394694
2019-01-01,1089.5838425213
2019-01-02,1101.4743318384
2019-01-03,1112.5052939434
2019-01-04,1123.5215784198
2019-01-05,1135.794751974
2019-01-06,1148.3004519186
2019-01-07,1160.7949764599
2019-01-08,1172.9506841591
2019-01-09,1184.1571533941
2019-01-10,1196.1311644841
2019-01-11,1206.2362368226
2019-01-12,1219.2167674189
2019-01-13,1231.721515588
2019-01-14,1244.2071964574
2019-01-15,1254.3921414671
2019-01-16,1265.9094683172
2019-01-17,1278.7441975787
2019-01-18,1289.1500879355
2019-01-19,1302.099239273
2019-01-20,1312.5281951288
2019-01-21,1324.2156107412
2019-01-22,1335.9358760634
2019-01-23,1346.99560601
2019-01-24,1357.4145809015
2019-01-25,1368.298624335
2019-01-26,1379.8800378019
2019-01-27,1392.0787220064
2019-01-28,1404.1695876014
2019-01-29,1415.9713531952
2019-01-30,1426.1770979295
2019-01-31,1436.6411292455
2019-02-01,1448.243765515
2019-02-02,1460.8561487241
2019-02-03,1471.3278488482
2019-02-04,1481.5735377833
2019-02-05,1492.867108119
2019-02-06,1504.2407117381
2019-02-07,1517.2334200393
2019-02-08,1529.0140605499
2019-02-09,1541.1390964589
2019-02-10,1552.2857688949
2019-02-11,1564.1085515495
2019-02-12,1575.9282181108
2019-02-13,1588.7463777255
2019-02-14,1599.1257587031
2019-02-15,1612.0228670194
2019-02-16,1623.7940913315
2019-02-17,1636.6022174346
2019-02-18,1647.528946657
2019-02-19,1660.4740445114
2019-02-20,1672.1582247048
2019-02-21,1682.5124225335
2019-02-22,1694.1837217183
2019-02-23,1705.4377160416
2019-02-24,1716.7238951898
2019-02-25,1726.7280180479
2019-02-26,1738.4434413956
2019-02-27,1751.1488611734
2019-02-28,1762.972151855
2019-03-01,1773.8248682805
2019-03-02,1784.9376246829
2019-03-03,1795.5475801534
2019-03-04,1805.9695643675
2019-03-05,1816.3307621301
2019-03-06,1828.2380003266
2019-03-07,1840.552773313
2019-03-08,1852.3867612817
2019-03-09,1864.1112758378
2019-03-10,1874.4480073658
2019-03-11,1885.9576304186
2019-03-12,1896.223120835
2019-03-13,1908.8552802189
2019-03-14,1919.5311787274
2019-03-15,1929.55844462
2019-03-16,1940.5306039218
2019-03-17,1951.4480808916
2019-03-18,1964.3125570834
2019-03-19,1975.6451967837
2019-03-20,1986.5349642955
2019-03-21,1996.6205778866
2019-03-22,2008.5022994177
2019-03-23,2019.5069122018
2019-03-24,2032.3276464921
2019-03-25,2043.3298615075
2019-03-26,2054.6287135385
2019-03-27,2066.6734409399
2019-03-28,2078.5963031065
2019-03-29,2090.3592221683
2019-03-30,2101.3752355471
2019-03-31,2113.0652446669
2019-04-01,2124.8792415817
2019-04-02,2137.2740975308
2019-04-03,2147.5890123922
2019-04-04,2160.5266046981
2019-04-05,2170.7343306533
2019-04-06,2182.2979266494
2019-04-07,2194.2566226183
2019-04-08,2205.0896108131
2019-04-09,2217.9792407847
2019-04-10,2230.8614663834
2019-04-11,2241.1907911578
2019-04-12,2253.6880257559
2019-04-13,2265.4910070923
2019-04-14,2276.2642812836
2019-04-15,2287.2511613356
2019-04-16,2299.636162194
2019-04-17,2312.210179311
2019-04-18,2322.2143565125
2019-04-19,2335.0193328561
2019-04-20,2346.8575835983
2019-04-21,2356.9396399059
2019-04-22,2368.0971326342
2019-04-23,2380.330548188
2019-04-24,2393.300731549
2019-04-25,2403.8579502017
2019-04-26,2415.7641152468
2019-04-27,2425.9369009655
2019-04-28,2436.5240977694
2019-04-29,2447.1106349252
2019-04-30,2458.7051425505
2019-05-01,2471.0372148441
2019-05-02,2482.6091107747
2019-05-03,2493.7287153442
2019-05-04,2506.5577772509
2019-05-05,2517.9227042107
2019-05-06,2528.1868963689
2019-05-07,2538.5480649734
